date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
04-08-2019,54081,40483,35781,21763,2732,154840,483,0,0,150,164,797,1227,910,829,468,53,3486,345,22,50,119,28,564,10,140,188,,,338,25.02,12.64,50.81,2.01,0.04,91,13.5,0,0,0.5,1,15,0.044,0,0.19,8.03,8.22,67.59,24.19,2192,75,564,113,106,490,3540,13.83,32.96,5566,18253,9922,3125,82,36947,9880,19953,10580,6920,50,47383,15446,38206,20502,10045,131,84330,272,-281.1,11.4,4.9,-7.2,0,265.3,-295,14.4,22.5,-7,0.2,-6.7,-13.9,2.9,17.5,0.2,0.1,39.9,-5.9,-26.2,,,,,,,,,,,,,,,,,,,,,,,,,
05-08-2019,56997,43153,37690,22096,2930,162866,1393,0,0,104,195,1692,1318,968,881,483,55,3705,351,22,81,128,27,609,31,141,209,,,381,26.98,13.23,54.92,3.33,0.03,98,11.6,0,0,0.3,1.4,13.3,0.032,0,0,4.1,4.1,73.81,22.09,2288,76,609,113,125,543,3754,14.47,33.71,5364,18046,9322,2855,82,35668,9495,18661,9990,6500,50,44696,14859,36707,19312,9355,131,80364,278,-273,3.1,-2.8,-5.2,0.1,287.9,-303.1,15.9,4.5,-7.2,-2,9.9,-30.1,12.8,7.2,-2,-2.2,40.9,-5.3,-25.6,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2019,53329,44240,38007,19822,2912,158310,480,0,0,0,207,687,1246,990,851,467,56,3609,342,21,104,117,26,610,43,137,200,,,379,26.88,14.32,45.97,2.34,0.04,90,9.9,0,0,0,1.3,11.2,0.032,0,0,2.03,2.03,66.17,31.81,2196,75,610,113,130,532,3657,14.56,34.34,5043,18518,9082,3105,117,35864,7915,18472,11110,6890,50,44437,12958,36990,20192,9995,166,80301,251.5,-250.8,-12.8,18.4,-6.4,-0.1,237.5,-244.3,-10.5,18.7,-4.5,-3.2,-13.9,6.5,2.2,0.2,1.9,-3.1,40.6,-5.8,-24.7,,,,,,,,,,,,,,,,,,,,,,,,,
07-08-2019,56014,43078,35973,20611,2643,158319,498,0,0,0,356,854,1219,988,826,410,52,3495,346,22,117,105,24,614,22,151,203,,,377,22.33,11,43.37,1.92,0.04,79,10.7,0,0,0,2.2,12.9,0.037,0,0,3.61,3.61,63.98,32.41,2118,71,614,113,121,521,3558,14.63,35.08,5042,17803,9332,3105,117,35399,8415,18560,11820,6440,47,45282,13457,36363,21152,9545,164,80681,248.7,-232.5,-27.4,13.4,-2,0.1,242.8,-225.8,-21.5,8.2,-5.5,-1.9,-5.9,6.7,5.9,-5.2,-3.5,-2,40.2,-3.9,-25.9,,,,,,,,,,,,,,,,,,,,,,,,,
08-08-2019,56550,42529,36165,19684,2851,157779,965,0,0,0,195,1160,1279,965,813,384,55,3495,337,25,117,105,24,608,9,125,197,,,331,20.68,8.64,44.07,1.3,0.03,75,11.8,0,0,0,1.2,13,0.071,0.14,2.27,12.84,15.24,60.83,23.92,2185,76,608,110,121,468,3568,13.11,33.24,7405,17303,9042,2355,498,36603,9025,17975,12630,6670,50,46350,16430,35278,21672,9025,547,82952,283.8,-242.9,-16.6,-23.3,-1,0,289.7,-236.1,-16.5,-31.6,-2.1,3.4,5.9,6.8,0.1,-8.3,-1,3.5,41,-4.3,-25.7,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2019,54193,41739,36708,21785,2841,157266,1942,0,0,0,217,2159,1234,934,832,444,55,3499,289,61,109,115,26,600,21,156,197,,,374,23.9,6.49,52.08,2.05,0.05,85,9,0,0,0,1.2,10.3,0.041,0,0.01,7.74,7.75,69.42,22.82,2127,77,600,110,122,529,3566,14.83,34.76,4073,17463,9932,2355,637,34459,9265,19495,12420,7290,50,48520,13338,36958,22352,9645,686,82979,292.9,-273,-7.6,-12.8,0.6,0,301.6,-304.1,-3.1,1.9,-0.3,-4,8.7,-31.1,4.5,14.8,-0.9,-4,41.6,-6,-21.2,,,,,,,,,,,,,,,,,,,,,,,,,
10-08-2019,55284,41838,37935,22288,2859,160204,1588,0,0,0,163,1751,1272,916,852,479,55,3574,354,76,118,122,25,695,41,161,211,,,412,23.9,6.49,60.59,2.05,0.05,93,8.7,0,0,0,0.2,8.9,0.066,0.2,2.23,11.59,14.02,64.28,21.7,2127,77,695,110,122,529,3660,14.45,36.45,3573,18338,9932,2565,367,34774,7945,21100,12490,7290,50,48875,11518,39438,22422,9855,416,83649,281.1,-269,-13.4,1.5,-0.2,0,277.4,-320.3,-0.2,39.4,-0.5,-4.2,-3.6,-51.3,13.2,37.9,-0.4,-4.2,41.6,-6,-21.5,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2019,53621,40959,36209,20804,2772,154365,1931,0,50,0,147,2128,1289,925,846,468,57,3585,348,74,131,119,25,696,29,117,186,,,333,21.99,15.4,67.15,2.03,0.04,107,17.4,0,-0.2,0,0.9,18,0.059,0,2.26,14.19,16.45,71.62,11.93,2165,69,696,112,113,506,3661,13.83,35.89,3782,18088,10142,1605,332,33949,9055,19108,12990,6970,50,48173,12837,37196,23132,8575,381,82121,283.3,-265.6,-13.5,-5.1,0.8,0.1,287.9,-276.9,-19.8,11.5,1.6,4.2,4.5,-11.4,-6.3,16.6,0.8,4.2,37.1,-7.3,-18.8,,,,,,,,,,,,,,,,,,,,,,,,,
12-08-2019,58142,43398,38963,19907,2412,162822,999,0,0,0,424,1423,1358,978,907,455,53,3751,352,92,136,112,22,714,16,66,188,,,270,21.94,17.69,69.7,2.15,0.04,112,16.4,0,0.1,0,2.8,19.2,0.043,0.34,1.25,5.68,7.27,77.5,15.23,2335,79,714,106,138,448,3820,11.73,33.19,2874,16473,9932,1605,547,31430,6995,17878,12740,7070,50,44732,9869,34350,22672,8675,596,76162,308.2,-270.3,-21.7,-17,0.7,-0.1,314.6,-259.2,-17.2,-32.7,-2.2,3.2,6.4,11.1,4.5,-15.7,-2.9,3.3,37.2,-7.7,-18.3,,,,,,,,,,,,,,,,,,,,,,,,,
13-08-2019,55338,43780,39214,20585,2693,161610,744,0,0,0,182,926,1303,1004,915,420,51,3693,350,104,133,107,23,716,24,65,173,,,262,23.59,16.82,63.01,1.92,0.03,105,10.2,0,0,0,2.5,12.6,0.025,0,0,3.4,3.4,75.59,21.01,2318,69,716,111,133,432,3779,11.42,33.32,3429,16698,9832,1605,521,32085,8790,17221,11750,6910,50,44720,12219,33918,21582,8515,571,76805,289.6,-269.7,8.3,-30,1.6,-0.1,282.3,-263.8,32.8,-57.3,-0.5,-6.4,-7.3,5.9,24.5,-27.3,-2.1,-6.3,36.3,-5.9,-18.6,,,,,,,,,,,,,,,,,,,,,,,,,
14-08-2019,54901,42823,39528,20891,2617,160760,1217,0,0,0,299,1516,1254,982,920,431,53,3639,349,106,136,122,21,733,21,81,170,,,272,25.37,11.67,64.8,2.09,0.03,104,8.7,0,0,0,2.6,11.3,0.027,0,0,1.2,1.2,73.78,25.01,2262,64,733,112,117,442,3729,11.84,34.51,3678,17493,9112,1605,386,32273,8130,18562,11210,7640,50,45591,11808,36054,20322,9245,436,77864,267.4,-255.7,14.8,-29.9,2.7,-0.8,260.5,-245.8,35.9,-46.5,1.1,5.3,-7,10,21.1,-16.5,-1.6,6.1,45.6,-6.3,-20.4,,,,,,,,,,,,,,,,,,,,,,,,,
15-08-2019,47619,34473,37141,20243,2487,141963,467,0,0,0,297,764,1142,830,876,425,49,3323,350,99,125,124,24,722,15,94,148,,,257,16.45,9.2,67.9,2.19,0.02,96,9.8,0,0,0,1.8,11.6,0.134,0.68,1.34,2.09,4.12,47.04,48.84,1978,59,722,83,103,407,3351,12.16,36.17,4703,16918,9112,1605,953,33290,9940,20747,11630,7490,50,49856,14643,37664,20742,9095,1002,83146,250.4,-252.6,28,-26.4,0.9,0.2,236.3,-275.6,51.9,-16.4,-0.7,-4.5,-14.2,-23,24,10,-1.5,-4.7,41.3,-4.7,-20.4,,,,,,,,,,,,,,,,,,,,,,,,,
16-08-2019,52026,41772,40121,21033,2824,157776,488,42,0,0,130,660,1152,911,932,457,51,3502,359,106,127,129,23,744,27,116,140,,,283,15.61,12.37,77.32,2.05,0.03,107,9.2,0.1,0,0,1.1,10.4,0.044,0,0.31,4.26,4.57,61.81,33.62,2091,60,744,115,101,447,3558,12.56,36.71,4703,18468,9132,2105,703,35110,9470,19279,10120,7880,50,46799,14173,37747,19252,9985,752,81909,248.8,-262.6,37,-28,4.9,0.2,220.2,-264.4,64.3,-28.3,3.4,-4.7,-28.6,-1.8,27.3,-0.3,-1.5,-4.9,43.4,-5,-20.3,,,,,,,,,,,,,,,,,,,,,,,,,
17-08-2019,45512,44562,38192,21273,2858,152397,472,0,0,0,140,612,1049,984,894,451,53,3432,362,103,142,127,24,758,29,88,78,,,195,21.27,16.24,65.76,2.16,0.04,105,7.9,0,0.2,0,1.2,9.3,0.028,0,0,4.86,4.86,80.93,14.21,2091,65,758,111,105,352,3482,10.11,35.09,5483,18123,9132,2105,703,35546,14170,19507,9910,7880,50,51517,19653,37630,19042,9985,752,87063,206.2,-235,46.1,-20.6,3.5,0.1,153.4,-234.9,76.9,-5.4,5,-4.9,-52.8,0.2,30.9,15.3,1.4,-5,43.4,-6.3,-21.4,,,,,,,,,,,,,,,,,,,,,,,,,
18-08-2019,43515,42754,36364,19679,2657,144969,2701,0,0,0,203,2904,961,989,851,423,52,3275,278,96,137,131,22,664,32,68,64,,,164,27.86,16.2,44.22,1.85,0.04,90,14.7,0,0,0,1.4,16.1,0.058,0.59,2.09,9.59,12.28,73.62,14.1,2064,70,664,114,110,306,3329,9.2,32.58,6213,17308,8182,1895,703,34301,16480,18464,9310,7490,50,51793,22693,35771,17492,9385,752,86094,197.7,-221.8,44.3,-25.2,4.8,-0.2,175.3,-230.4,62.9,-13.4,5.6,0,-22.4,-8.6,18.7,11.7,0.8,0.2,46.5,-5.5,-25.2,,,,,,,,,,,,,,,,,,,,,,,,,
19-08-2019,50195,44964,38953,21141,2758,158011,1601,0,0,54,251,1906,1083,1032,896,430,53,3494,295,95,154,124,22,690,17,51,61,,,129,0,20.3,77.41,1.8,0.03,100,18.7,0,0,0.2,2,20.9,0.052,0.32,1.04,10.9,12.27,69.11,18.62,2246,77,690,114,121,305,3553,8.59,31.22,6108,17268,8182,2395,728,34681,12550,18022,9190,7280,50,47091,18658,35289,17372,9675,778,81772,252.1,-245.7,20.5,-31.6,5.4,0.7,243.4,-269.2,49.8,-39.2,7.2,-8,-8.7,-23.4,29.2,-7.6,1.8,-8.7,46.6,-7.2,-26.3,,,,,,,,,,,,,,,,,,,,,,,,,
20-08-2019,52839,45767,39087,22041,2855,162589,1288,29,0,0,168,1485,1177,1052,896,462,56,3643,343,110,149,131,21,755,14,55,103,,,172,27.77,22.46,60.84,2.61,0.03,114,13,0.1,1.3,0,1.7,16.1,0.065,0.78,2.09,13.11,15.98,77.69,6.33,2308,76,755,112,127,329,3706,8.86,32.27,4088,18228,8182,2920,728,34146,10930,18476,10130,7070,50,46655,15018,36703,18312,9990,778,80801,254.4,-258.2,17.3,-19.2,5.5,-0.1,233.8,-244.4,-0.3,-10.4,9.3,-12,-20.7,13.8,-17.6,8.8,3.8,-11.9,42.9,-6.7,-26.4,,,,,,,,,,,,,,,,,,,,,,,,,
21-08-2019,54493,45774,38831,22131,2927,164156,1084,0,0,0,152,1236,1225,1059,905,490,58,3736,358,107,143,123,20,751,38,82,150,,,269,29.17,20.5,64.05,2.06,0.19,116,9.9,0,0,0,1.3,11.2,0.032,0,0.45,5.46,5.91,77.7,16.39,2284,73,751,113,121,447,3791,11.8,34.61,3243,17629,8142,2725,753,32492,11260,17247,9330,7470,50,45357,14503,34876,17472,10195,803,77848,236,-242.6,-21.8,22.1,6.9,0.6,231.2,-241.7,-32.4,34.6,12.2,3.9,-4.8,0.9,-10.6,12.6,5.3,3.3,37.8,-6.4,-29.2,,,,,,,,,,,,,,,,,,,,,,,,,
22-08-2019,54199,45834,38672,22507,2934,164146,1587,0,0,0,192,1779,1238,1056,886,489,58,3726,352,101,132,121,20,727,27,68,144,,,239,29.71,21.7,68.1,1.54,0.04,121,10,0,0,0,2.3,12.3,0.028,0,0,3.83,3.83,79.42,16.75,2342,62,727,113,117,424,3785,11.2,33.4,3859,16541,8602,2975,1067,33044,9960,15699,10140,7660,50,43509,13819,32240,18742,10635,1116,76553,248.3,-256.6,-22.8,21,9.8,-0.3,236.2,-246,-28.1,29.6,13.5,5.2,-12.1,10.6,-5.3,8.6,3.7,5.5,36.6,-7.6,-26.4,,,,,,,,,,,,,,,,,,,,,,,,,
23-08-2019,58356,45568,38017,21887,2759,166587,797,0,0,0,213,1010,1308,1063,882,463,53,3769,362,96,126,122,21,727,26,59,171,,,256,29.73,21.3,66,1.86,0.04,119,10.1,0,0,0,2.1,12.2,0.02,0,0,1.46,1.46,81.59,16.96,2354,64,727,114,134,437,3830,11.42,33.36,3859,16395,9602,2975,1042,33872,8290,15855,10840,7550,50,42584,12149,32249,20442,10525,1091,76456,253.5,-280.3,-6.9,23.8,9.7,-0.2,250.7,-276.8,-19.5,22,11.6,-12,-2.8,3.5,-12.6,-1.8,1.8,-11.8,36.4,-6.2,-25.1,,,,,,,,,,,,,,,,,,,,,,,,,
24-08-2019,55429,43017,38189,21224,2871,160730,532,0,0,0,160,692,1275,1024,893,445,54,3690,355,93,120,139,22,730,33,68,169,,,270,28.98,18.26,76.31,1.89,0.04,125,10.2,0,0,0,1.8,12,0.028,0,0,2.99,2.99,75.02,21.99,2267,65,730,114,108,461,3746,12.31,34.86,4359,17130,9392,1895,791,33567,7650,17371,10840,6450,50,42360,12009,34500,20232,8345,841,75927,234.1,-243.9,-1.6,-1.1,13.1,0.6,228.5,-242,12.5,-12.1,10.8,-2.4,-5.6,1.9,14,-11,-2.3,-3,39.9,-4.5,-25,,,,,,,,,,,,,,,,,,,,,,,,,
25-08-2019,51731,42448,35978,20628,2867,153652,541,0,0,0,99,640,1194,1001,862,426,54,3537,299,91,78,143,19,629,23,61,158,,,242,25,15.43,79.28,1.95,0.06,122,10.1,0,0,0,1.4,11.5,0.031,0,0.45,3.76,4.21,73.95,21.84,2258,64,629,114,108,430,3603,11.94,32.56,4152,17070,9142,1895,766,33025,8235,18194,9740,6660,50,42878,12387,35263,18882,8555,816,75903,254.3,-221.6,11.5,-54.1,9.8,-0.1,237.3,-221.9,15.7,-43.9,11.6,-1.1,-17,-0.3,4.2,10.2,1.8,-1.1,40.5,-5.5,-25.8,,,,,,,,,,,,,,,,,,,,,,,,,
26-08-2019,57180,44853,39917,21625,2930,166505,1054,0,50,0,137,1241,1245,1041,922,444,56,3708,356,94,92,138,20,701,15,58,166,,,239,22.87,11.5,81.31,2.11,0.04,118,11.9,0,0,0,1.3,13.2,0.024,0,0,3.3,3.3,80.6,16.1,2347,71,700,113,113,419,3763,11.13,32.75,4153,17730,8932,1895,791,33501,7575,18311,10130,7160,50,43225,11728,36040,19062,9055,841,76726,235.6,-229.8,29.8,-45.3,9.9,0.1,223.8,-228.2,34.5,-43.8,11.9,-1.7,-11.8,1.7,4.8,1.5,2.1,-1.8,39.5,-6.9,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,
28-08-2019,59474,46091,41363,22299,2826,172053,1909,0,0,0,184,2093,1384,1053,991,461,53,3942,371,116,112,129,19,748,7,48,134,,,189,19.12,13.63,78.31,2.16,0.03,113,15.8,0,0,0,3.1,18.9,0.036,0,0.72,6.48,7.2,78.17,14.63,2576,77,748,114,123,370,4008,9.24,30.73,3763,16602,8082,1950,731,31128,5765,18771,9500,7610,50,41695,9528,35372,17582,9560,781,72823,269.7,-281.2,35.1,-33.5,9.8,0,258.5,-282.1,39.1,-30.2,11.4,-3.3,-11.2,-0.9,4,3.3,1.5,-3.2,35.1,-6.5,-26.1,,,,,,,,,,,,,,,,,,,,,,,,,
28-08-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-08-2019,60142,46942,41733,22371,2944,174132,1389,0,0,250,128,1767,1385,1077,1013,471,57,4004,371,113,107,141,19,751,7,36,141,,,184,21.33,17.9,77.93,2.08,0.05,119,14.4,0.1,0,0.8,1.4,16.7,0.038,0,0.64,6.28,6.92,76.32,16.76,2621,73,751,114,135,370,4064,9.11,30.38,3933,15887,8182,3070,766,31839,4895,17757,9350,6570,50,38621,8828,33644,17532,9640,816,70460,261,-281.5,41.3,-30.7,9.9,0,249.8,-276.7,47.4,-34.8,12.2,-2.2,-11.3,4.9,6.1,-4.1,2.2,-2.2,38.1,-6.1,-26.1,,,,,,,,,,,,,,,,,,,,,,,,,
30-08-2019,59424,45898,41436,22866,2913,172537,2420,0,33,0,155,2608,1369,1073,1004,484,57,3986,360,97,92,138,17,705,5,49,170,,,225,24.83,18.2,74.06,2.15,0.04,119,17.7,0,0,0,2.1,19.8,0.032,0,0.37,5.17,5.54,75.6,18.85,2604,73,705,114,130,416,4041,10.3,30.55,3833,16032,7682,1900,833,30280,5555,17808,8640,7020,50,39072,9388,33839,16322,8920,883,69352,241.2,-264.5,43.4,-31.8,11.1,-0.7,243.4,-253.3,26.1,-24.3,12.5,4.4,2.2,11.2,-17.2,7.6,1.4,5.1,35.5,-5.8,-25.6,,,,,,,,,,,,,,,,,,,,,,,,,
31-08-2019,59556,45585,40406,23016,2873,171436,2402,0,75,0,147,2624,1385,1053,951,482,54,3925,363,100,91,134,18,707,7,46,176,,,228,24.75,18.6,56.4,1.88,0.03,102,18.8,0,0.3,0,2.9,22,0.025,0,0,3.78,3.78,78.45,17.77,2574,68,707,114,136,400,3998,10.01,30.53,3832,16692,8682,1400,766,31372,5305,17978,7950,6400,85,37718,9137,34669,16632,7800,851,69089,250.6,-257.6,36.4,-41.1,11.5,-0.1,266,-260.5,19.5,-38.3,12.6,-0.8,15.4,-2.9,-16.9,2.7,1.1,-0.6,41.2,-6.2,-26,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2019,53195,42155,36358,21963,2860,156531,1843,0,0,0,155,1998,1261,996,857,470,53,3637,359,100,89,136,16,698,3,55,133,,,191,24.19,16.1,48.2,1.94,0.06,90,9.1,0,0,0,1.8,10.9,0.027,0,0,0.37,0.37,71.91,27.72,2368,57,698,114,126,346,3707,9.33,31.23,3833,16032,7382,1200,1163,29610,6815,19685,8110,5740,85,40435,10648,35716,15492,6940,1248,70044,245.6,-234.9,24,-51.9,18.4,1.2,220.6,-234.4,52.6,-60,20,-1.2,-25,0.4,28.6,-8.1,1.6,-2.4,43.5,-4.7,-26,,,,,,,,,,,,,,,,,,,,,,,,,
02-09-2019,57109,42657,35835,22189,2800,160590,2798,0,0,0,228,3026,1308,973,840,475,54,3650,362,98,94,136,16,706,3,51,133,,,187,21.08,17.08,59.39,2.1,0.03,100,14.3,0,0,0,1.6,15.8,0.031,0,0.08,4.24,4.32,70.34,25.35,2378,55,706,114,113,346,3712,9.32,31.4,4163,15700,8182,1200,504,29749,7065,20963,8110,6130,85,42353,11228,36662,16292,7330,589,72101,278.2,-259.6,17.9,-55.4,19,0,280.7,-272.7,3.9,-33.4,22,0.5,2.5,-13.1,-13.9,22,3,0.5,41.7,-5.5,-25.9,,,,,,,,,,,,,,,,,,,,,,,,,
03-09-2019,58288,44404,38122,22113,2887,165814,2292,0,0,0,176,2468,1357,1008,856,476,55,3751,360,103,103,134,16,717,3,57,159,,,219,22.71,16.32,51.84,1.89,0.03,93,17,0,0,0,1.3,18.3,0.033,0,0.59,6.06,6.66,76.78,16.56,2422,59,717,113,125,375,3812,9.84,31.62,4240,15440,8182,850,639,29351,8385,21064,9370,6240,50,45109,12625,36504,17552,7090,688,74459,304.9,-268.4,10.7,-61.3,14.2,0,314.3,-257.4,-15.7,-51.9,15.2,4.5,9.4,11,-26.3,9.4,1,4.5,41.9,-5.7,-25.9,,,,,,,,,,,,,,,,,,,,,,,,,
04-09-2019,58624,43914,39067,21921,2922,166448,2632,0,0,0,136,2768,1352,1003,871,466,53,3745,365,100,115,136,19,735,7,60,166,,,233,21.18,15.5,55.18,1.86,0.04,94,25.1,0,0.7,0,2.6,28.4,0.026,0,0.15,2.91,3.06,80.53,16.41,2399,65,735,114,121,390,3824,10.2,32.39,4740,15640,7932,850,504,29666,8705,21792,10280,5850,50,46676,13445,37431,18212,6700,553,76342,315.2,-270.1,9.5,-68.1,13.4,0,317.6,-261.4,-8.1,-65.1,14.3,-2.7,2.3,8.7,-17.7,3,0.9,-2.7,42.5,-6.3,-25.8,,,,,,,,,,,,,,,,,,,,,,,,,
05-09-2019,57961,45086,40411,22491,2897,168846,1680,37,0,0,114,1831,1333,1006,894,467,53,3754,361,97,130,138,19,746,8,63,187,,,258,27.78,15.13,61.82,1.98,0.03,107,12.4,0.4,0,0,3.8,16.6,0.027,0,0,1.91,1.91,81.05,17.04,2353,69,746,113,122,432,3835,11.26,33.67,4540,15040,7932,850,736,29098,9030,20890,11090,5740,50,46799,13570,35929,19022,6590,786,75897,315.5,-248.4,0.9,-75.1,11.3,4.2,316,-236.3,-24.7,-68.8,11.4,-2.4,0.5,12,-25.6,6.3,0.1,-6.6,44.2,-6.1,-25.9,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2019,58936,44234,40437,22336,2884,168827,2466,0,0,0,160,2626,1340,1015,918,466,55,3793,375,112,154,130,20,791,8,63,205,,,276,28.72,15.11,56.81,1.95,0.04,103,20.2,0,0,0,2.5,22.7,0.022,0,0.07,1.49,1.56,84.71,13.73,2322,76,791,114,128,448,3878,11.55,34.88,4226,16300,8432,850,736,30544,9030,20277,11090,6530,50,46976,13256,36576,19522,7380,786,77520,313.4,-233.2,-1.3,-85.3,10.4,4.1,317.9,-239.1,-19.1,-73.7,12.8,-1.2,4.5,-5.9,-17.9,11.6,2.4,-5.3,42.1,-5.7,-25.7,,,,,,,,,,,,,,,,,,,,,,,,,
07-09-2019,56800,43664,39784,21350,2921,164519,2165,0,0,0,157,2322,1331,1005,918,461,55,3770,376,121,163,130,22,812,10,63,192,,,265,24.74,14.7,61.65,1.89,0.04,103,11.9,0,0,0,1.1,13,0.021,0,0,2.06,2.06,82.25,15.69,2263,75,812,113,134,438,3835,11.41,35.54,4357,16300,8432,1350,736,31174,9740,19537,11390,5530,50,46246,14097,35836,19822,6880,786,77420,297.7,-242.8,16.2,-74.4,10.6,7.3,291.5,-250.7,5.8,-55.7,10.6,1.4,-6.2,-8,-10.4,18.6,0,-5.9,40.4,-5.4,-25.8,,,,,,,,,,,,,,,,,,,,,,,,,
08-09-2019,55761,41076,38239,20611,2704,158391,504,0,33,0,186,723,1293,954,886,444,52,3629,368,119,152,134,20,794,4,66,176,,,246,29.08,13.87,60.01,2.12,0.02,105,9.4,0,0,0,1.1,10.4,0.027,0,0.01,4.05,4.06,72.44,23.5,2182,71,794,116,110,421,3693,11.39,36.04,4357,14440,8812,2010,736,30354,9950,20509,10840,6030,50,47378,14307,34948,19652,8040,786,77732,293,-237.5,24.3,-81.2,8.5,7.1,285.7,-252.9,7.8,-52.4,8.6,-3.2,-7.4,-15.5,-16.4,28.8,0.2,-10.3,40,-5.4,-25.4,,,,,,,,,,,,,,,,,,,,,,,,,
09-09-2019,59790,43711,42190,22631,2770,171092,1181,0,0,500,160,1841,1352,976,963,463,53,3807,363,114,176,143,20,816,8,66,186,,,259,30.6,11.98,76.18,1.96,0.02,121,22.7,0,1.3,1.5,2.4,27.8,0.059,0.44,1.98,12.86,15.28,77.87,6.85,2305,76,816,119,125,443,3883,11.41,35.47,3730,14440,8812,1545,736,29263,8630,19903,10773,6740,50,46095,12360,34342,19585,8285,786,75358,310.9,-257.1,23.9,-80.4,9.4,6.7,304.4,-276.4,6,-50.2,8.3,-7.8,-6.4,-19.2,-17.9,30.2,-1.1,-14.4,41.9,-6.3,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,
10-09-2019,60284,43010,41016,20605,2791,167706,1273,0,0,0,182,1455,1407,982,988,463,54,3893,367,109,178,137,23,814,17,60,157,,,234,29.77,10.81,76.36,1.98,0.04,119,10.3,0,0,0,1.5,11.8,0.032,0,0.64,7.37,8.01,77.91,14.09,2399,81,814,119,132,415,3959,10.47,34.03,3200,12650,8812,1350,736,26748,7835,19943,10113,6320,50,44260,11035,32592,18925,7670,786,71008,311.7,-260,32.6,-87.1,9.2,6.4,308.1,-262.8,32.3,-84,8.7,2.4,-3.6,-2.8,-0.3,3.1,-0.5,-4,34.2,-6.5,-25.8,,,,,,,,,,,,,,,,,,,,,,,,,
